Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (M $),Net Weight(M kgs )
2020,Export,Ukraine,Kazakhstan,2711,0.05,0.02
2020,Export,Ukraine,Malta,2711,0.0,0.0
2020,Export,Ukraine,Rep. of Moldova,2711,0.03,0.01
2020,Export,Ukraine,Marshall Isds,2711,0.0,0.0
2020,Export,Ukraine,Romania,2711,0.28,2.8
2021,Export,Ukraine,World,2711,51.37,104.09
2021,Export,Ukraine,Austria,2711,6.13,27.74
2021,Export,Ukraine,Czechia,2711,5.15,7.04
2021,Export,Ukraine,Germany,2711,6.53,7.92
2021,Export,Ukraine,Hungary,2711,17.66,41.99
2021,Export,Ukraine,Liberia,2711,0.0,0.0
2021,Export,Ukraine,Rep. of Moldova,2711,5.96,8.6
2021,Export,Ukraine,Marshall Isds,2711,0.0,0.0
2021,Export,Ukraine,Poland,2711,8.15,5.34
2021,Export,Ukraine,Romania,2711,0.0,0.0
2021,Export,Ukraine,Russian Federation,2711,0.08,0.1
2021,Export,Ukraine,Slovakia,2711,1.71,5.36
2022,Export,Ukraine,World,2711,48.6,44.63
2022,Export,Ukraine,Germany,2711,2.75,3.0
2022,Export,Ukraine,Hungary,2711,29.99,18.77
2022,Export,Ukraine,Liberia,2711,0.0,0.0
2022,Export,Ukraine,Rep. of Moldova,2711,0.01,0.0
2022,Export,Ukraine,Poland,2711,9.24,4.69
2022,Export,Ukraine,Singapore,2711,0.0,0.0
2022,Export,Ukraine,Slovakia,2711,6.61,18.18
2023,Export,Ukraine,World,2711,0.02,0.02
2023,Export,Ukraine,Bulgaria,2711,0.0,0.0
2023,Export,Ukraine,Czechia,2711,0.0,0.0
2023,Export,Ukraine,Greece,2711,0.0,0.0
2023,Export,Ukraine,Latvia,2711,0.01,0.02
2023,Export,Ukraine,Rep. of Moldova,2711,0.01,0.0
2023,Export,Ukraine,Norway,2711,0.0,0.0
2023,Export,Ukraine,Slovakia,2711,0.0,0.0
2023,Export,Ukraine,Uzbekistan,2711,0.0,0.0
2012,Import,Russian Federation,World,2711,369.19,0.0
2012,Import,Russian Federation,Azerbaijan,2711,12.9,16.18
2012,Import,Russian Federation,Belarus,2711,44.8,44.27
2012,Import,Russian Federation,China,2711,0.31,0.08
2012,Import,Russian Federation,Denmark,2711,0.01,0.0
2012,Import,Russian Federation,France,2711,0.19,0.04
2012,Import,Russian Federation,Germany,2711,0.32,0.02
2012,Import,Russian Federation,Iran,2711,8.84,12.38
2012,Import,Russian Federation,Italy,2711,0.19,0.04
2012,Import,Russian Federation,Japan,2711,0.02,0.0
2012,Import,Russian Federation,Kazakhstan,2711,1.34,2.69
2012,Import,Russian Federation,Rep. of Korea,2711,2.93,9.19
2012,Import,Russian Federation,Lithuania,2711,0.07,0.01
2012,Import,Russian Federation,"Other Asia, nes",2711,0.02,0.0
2012,Import,Russian Federation,Netherlands,2711,0.01,0.0
2012,Import,Russian Federation,Poland,2711,0.02,0.02
2012,Import,Russian Federation,Sweden,2711,0.01,0.0
2012,Import,Russian Federation,Switzerland,2711,0.0,0.0
2012,Import,Russian Federation,Türkiye,2711,3.33,2.0
2012,Import,Russian Federation,Ukraine,2711,69.27,65.11
2012,Import,Russian Federation,United Kingdom,2711,0.0,0.0
2012,Import,Russian Federation,USA,2711,0.05,0.0
2012,Import,Russian Federation,"Areas, nes",2711,224.6,0.0
2013,Import,Russian Federation,World,2711,277.94,446.34
2013,Import,Russian Federation,Azerbaijan,2711,7.95,12.66
2013,Import,Russian Federation,Belarus,2711,39.67,46.13
2013,Import,Russian Federation,China,2711,0.28,0.08
2013,Import,Russian Federation,France,2711,0.17,0.03
2013,Import,Russian Federation,Germany,2711,0.49,0.06
2013,Import,Russian Federation,Iran,2711,1.71,2.87
2013,Import,Russian Federation,Italy,2711,0.27,0.05
2013,Import,Russian Federation,Japan,2711,0.0,0.0
2013,Import,Russian Federation,Kazakhstan,2711,1.89,5.94
2013,Import,Russian Federation,Dem. People's Rep. of Korea,2711,0.0,0.0
2013,Import,Russian Federation,Rep. of Korea,2711,3.36,10.68
2013,Import,Russian Federation,Lithuania,2711,0.14,0.03
2013,Import,Russian Federation,Mexico,2711,0.0,0.0
2013,Import,Russian Federation,"Other Asia, nes",2711,0.04,0.01
2013,Import,Russian Federation,Panama,2711,0.01,0.0
2013,Import,Russian Federation,Poland,2711,0.01,0.0
2013,Import,Russian Federation,Sweden,2711,0.0,0.0
2013,Import,Russian Federation,Switzerland,2711,0.0,0.0
2013,Import,Russian Federation,Thailand,2711,0.13,0.01
2013,Import,Russian Federation,Ukraine,2711,0.03,0.01
2013,Import,Russian Federation,United Kingdom,2711,0.0,0.0
2013,Import,Russian Federation,USA,2711,0.08,0.0
2013,Import,Russian Federation,"Areas, nes",2711,221.7,367.77
2014,Import,Russian Federation,World,2711,323.17,7574.35
2014,Import,Russian Federation,Azerbaijan,2711,16.16,26.53
2014,Import,Russian Federation,Belgium,2711,0.01,0.0
2014,Import,Russian Federation,Belarus,2711,45.77,53.29
2014,Import,Russian Federation,China,2711,0.23,0.06
2014,Import,Russian Federation,France,2711,1.93,2.13
2014,Import,Russian Federation,Germany,2711,0.93,0.32
2014,Import,Russian Federation,Iran,2711,1.38,2.3
2014,Import,Russian Federation,Italy,2711,0.23,0.04
2014,Import,Russian Federation,Kazakhstan,2711,10.4,29.85
2014,Import,Russian Federation,Rep. of Korea,2711,2.83,9.9
2014,Import,Russian Federation,Lithuania,2711,0.03,0.0
2014,Import,Russian Federation,"Other Asia, nes",2711,0.05,0.01
2014,Import,Russian Federation,Netherlands,2711,0.0,0.0
2014,Import,Russian Federation,Philippines,2711,0.05,0.0
2014,Import,Russian Federation,Poland,2711,0.11,0.06
2014,Import,Russian Federation,Slovakia,2711,4.86,4.19
2014,Import,Russian Federation,Spain,2711,0.01,0.0
2014,Import,Russian Federation,Switzerland,2711,0.0,0.0
2014,Import,Russian Federation,Thailand,2711,0.04,0.0
2014,Import,Russian Federation,Türkiye,2711,14.09,13.09
2014,Import,Russian Federation,United Kingdom,2711,0.01,0.0
2014,Import,Russian Federation,USA,2711,0.05,0.0
2014,Import,Russian Federation,"Areas, nes",2711,223.99,7432.57
2015,Import,Russian Federation,World,2711,222.6,457.47
2015,Import,Russian Federation,Azerbaijan,2711,10.96,27.71
2015,Import,Russian Federation,Belgium,2711,0.0,0.0
2015,Import,Russian Federation,Belarus,2711,24.56,53.37
2015,Import,Russian Federation,China,2711,0.3,0.09
2015,Import,Russian Federation,Finland,2711,0.0,0.0
2015,Import,Russian Federation,France,2711,0.11,0.03
2015,Import,Russian Federation,Germany,2711,0.3,0.01
2015,Import,Russian Federation,Greece,2711,0.02,0.01
2015,Import,Russian Federation,Italy,2711,0.07,0.02
2015,Import,Russian Federation,Japan,2711,0.01,0.0
2015,Import,Russian Federation,Kazakhstan,2711,11.39,40.96
2015,Import,Russian Federation,Rep. of Korea,2711,1.91,6.6
2015,Import,Russian Federation,Kyrgyzstan,2711,0.0,0.0
2015,Import,Russian Federation,"Other Asia, nes",2711,0.03,0.01
2015,Import,Russian Federation,"Other Europe, nes",2711,0.0,0.0
2015,Import,Russian Federation,Poland,2711,0.13,0.07
2015,Import,Russian Federation,Romania,2711,0.0,0.0
2015,Import,Russian Federation,Spain,2711,0.0,0.0
2015,Import,Russian Federation,Switzerland,2711,0.0,0.0
2015,Import,Russian Federation,United Kingdom,2711,0.01,0.0
2015,Import,Russian Federation,USA,2711,0.05,0.01
2015,Import,Russian Federation,"Areas, nes",2711,172.74,328.6
2016,Import,Russian Federation,World,2711,46.79,111.64
2016,Import,Russian Federation,Azerbaijan,2711,12.44,22.93
2016,Import,Russian Federation,Australia,2711,0.0,0.0
2016,Import,Russian Federation,Belgium,2711,0.02,0.0
2016,Import,Russian Federation,Belarus,2711,22.14,43.3
2016,Import,Russian Federation,China,2711,0.38,0.13
2016,Import,Russian Federation,France,2711,0.09,0.02
2016,Import,Russian Federation,Germany,2711,0.2,0.01
2016,Import,Russian Federation,Greece,2711,0.03,0.01
2016,Import,Russian Federation,Grenada,2711,0.0,0.0
2016,Import,Russian Federation,Iran,2711,0.69,1.0
2016,Import,Russian Federation,Italy,2711,0.2,0.05
2016,Import,Russian Federation,Kazakhstan,2711,8.72,37.84
2016,Import,Russian Federation,Rep. of Korea,2711,1.77,6.3
2016,Import,Russian Federation,Kyrgyzstan,2711,0.01,0.01
2016,Import,Russian Federation,Lithuania,2711,0.0,0.0
2016,Import,Russian Federation,"Other Asia, nes",2711,0.02,0.01
2016,Import,Russian Federation,Poland,2711,0.05,0.02
2016,Import,Russian Federation,Spain,2711,0.01,0.0
2016,Import,Russian Federation,Switzerland,2711,0.0,0.0
2016,Import,Russian Federation,United Kingdom,2711,0.01,0.0
2016,Import,Russian Federation,USA,2711,0.01,0.0
2017,Import,Russian Federation,World,2711,85.02,144.36
2017,Import,Russian Federation,Azerbaijan,2711,20.37,30.61
2017,Import,Russian Federation,Australia,2711,0.0,0.0
2017,Import,Russian Federation,Belgium,2711,0.04,0.01
2017,Import,Russian Federation,Belarus,2711,20.41,30.61
2017,Import,Russian Federation,China,2711,0.48,0.15
2017,Import,Russian Federation,France,2711,0.1,0.03
2017,Import,Russian Federation,Germany,2711,0.16,0.01
2017,Import,Russian Federation,Greece,2711,0.08,0.04
2017,Import,Russian Federation,Iran,2711,4.61,7.04
2017,Import,Russian Federation,Italy,2711,0.16,0.03
2017,Import,Russian Federation,Kazakhstan,2711,9.14,29.68
2017,Import,Russian Federation,Rep. of Korea,2711,2.69,8.79
2017,Import,Russian Federation,Kyrgyzstan,2711,0.02,0.02
2017,Import,Russian Federation,Latvia,2711,0.11,0.25
2017,Import,Russian Federation,Lithuania,2711,0.0,0.0
2017,Import,Russian Federation,"Other Asia, nes",2711,0.06,0.01
2017,Import,Russian Federation,Netherlands,2711,2.33,2.84
2017,Import,Russian Federation,Poland,2711,0.31,0.6
2017,Import,Russian Federation,Slovakia,2711,5.21,7.42
2017,Import,Russian Federation,Spain,2711,0.0,0.0
2017,Import,Russian Federation,Switzerland,2711,0.0,0.0
2017,Import,Russian Federation,Türkiye,2711,4.19,6.0
2017,Import,Russian Federation,Ukraine,2711,12.43,17.27
2017,Import,Russian Federation,United Kingdom,2711,0.0,0.0
2017,Import,Russian Federation,USA,2711,2.11,2.96
2018,Import,Russian Federation,World,2711,104.36,174.56
2018,Import,Russian Federation,Azerbaijan,2711,17.1,32.01
2018,Import,Russian Federation,Belgium,2711,0.04,0.01
2018,Import,Russian Federation,Belarus,2711,20.34,30.37
2018,Import,Russian Federation,China,2711,0.31,0.11
2018,Import,Russian Federation,France,2711,0.06,0.01
2018,Import,Russian Federation,Germany,2711,0.23,0.01
2018,Import,Russian Federation,Greece,2711,0.02,0.01
2018,Import,Russian Federation,Iran,2711,0.74,1.27
2018,Import,Russian Federation,Italy,2711,0.2,0.07
2018,Import,Russian Federation,Kazakhstan,2711,7.29,22.1
2018,Import,Russian Federation,Rep. of Korea,2711,4.77,7.39
2018,Import,Russian Federation,Latvia,2711,0.19,0.38
2018,Import,Russian Federation,"Other Asia, nes",2711,0.0,0.0
2018,Import,Russian Federation,Netherlands,2711,0.0,0.0
2018,Import,Russian Federation,Norway,2711,0.08,0.09
2018,Import,Russian Federation,Poland,2711,0.16,0.28
2018,Import,Russian Federation,Singapore,2711,48.98,74.63
2018,Import,Russian Federation,Spain,2711,0.0,0.0
2018,Import,Russian Federation,Sweden,2711,0.0,0.0
2018,Import,Russian Federation,Switzerland,2711,0.0,0.0
2018,Import,Russian Federation,Thailand,2711,0.01,0.0
2018,Import,Russian Federation,Ukraine,2711,3.8,5.84
2018,Import,Russian Federation,United Kingdom,2711,0.01,0.0
2018,Import,Russian Federation,USA,2711,0.03,0.0
2019,Import,Russian Federation,World,2711,59.83,122.46
2019,Import,Russian Federation,Azerbaijan,2711,17.51,38.5
2019,Import,Russian Federation,Belgium,2711,0.02,0.0
2019,Import,Russian Federation,Belarus,2711,20.43,35.38
2019,Import,Russian Federation,China,2711,0.44,0.12
2019,Import,Russian Federation,France,2711,0.1,0.03
2019,Import,Russian Federation,Germany,2711,0.04,0.01
2019,Import,Russian Federation,Greece,2711,0.04,0.02
2019,Import,Russian Federation,Iran,2711,0.68,1.5
2019,Import,Russian Federation,Italy,2711,0.28,0.11
2019,Import,Russian Federation,Kazakhstan,2711,11.6,35.86
2019,Import,Russian Federation,Rep. of Korea,2711,7.16,8.41
2019,Import,Russian Federation,"Other Asia, nes",2711,0.02,0.0
2019,Import,Russian Federation,Netherlands,2711,0.01,0.0
2019,Import,Russian Federation,Norway,2711,0.32,0.35
2019,Import,Russian Federation,Poland,2711,0.51,1.16
2019,Import,Russian Federation,Spain,2711,0.01,0.0
2019,Import,Russian Federation,Switzerland,2711,0.0,0.0
2019,Import,Russian Federation,Türkiye,2711,0.0,0.0
2019,Import,Russian Federation,Ukraine,2711,0.63,1.01
2019,Import,Russian Federation,United Kingdom,2711,0.01,0.0
2019,Import,Russian Federation,USA,2711,0.02,0.0
2020,Import,Russian Federation,World,2711,40.99,118.36
2020,Import,Russian Federation,Azerbaijan,2711,7.97,26.7
2020,Import,Russian Federation,Austria,2711,0.0,0.0
2020,Import,Russian Federation,Belgium,2711,0.04,0.01
2020,Import,Russian Federation,Belarus,2711,6.85,23.61
2020,Import,Russian Federation,China,2711,0.45,0.09
2020,Import,Russian Federation,France,2711,0.03,0.0
2020,Import,Russian Federation,Germany,2711,0.15,0.01
2020,Import,Russian Federation,Greece,2711,0.05,0.02
2020,Import,Russian Federation,Italy,2711,0.16,0.03
2020,Import,Russian Federation,Kazakhstan,2711,16.05,56.99
2020,Import,Russian Federation,Rep. of Korea,2711,8.2,8.68
2020,Import,Russian Federation,Latvia,2711,0.63,1.57
2020,Import,Russian Federation,Lithuania,2711,0.0,0.0
2020,Import,Russian Federation,"Other Asia, nes",2711,0.0,0.0
2020,Import,Russian Federation,Netherlands,2711,0.02,0.0
2020,Import,Russian Federation,Poland,2711,0.32,0.64
2020,Import,Russian Federation,Spain,2711,0.0,0.0
2020,Import,Russian Federation,Switzerland,2711,0.0,0.0
2020,Import,Russian Federation,United Kingdom,2711,0.01,0.0
2020,Import,Russian Federation,USA,2711,0.06,0.0
2021,Import,Russian Federation,World,2711,117.66,181.71
2021,Import,Russian Federation,Azerbaijan,2711,35.09,62.76
2021,Import,Russian Federation,Belgium,2711,0.03,0.0
2021,Import,Russian Federation,Belarus,2711,33.99,61.24
2021,Import,Russian Federation,China,2711,0.62,0.09
2021,Import,Russian Federation,France,2711,0.07,0.01
2021,Import,Russian Federation,Germany,2711,0.15,0.01
2021,Import,Russian Federation,Greece,2711,0.05,0.02
2021,Import,Russian Federation,Italy,2711,0.14,0.03
2021,Import,Russian Federation,Kazakhstan,2711,13.86,33.77
2021,Import,Russian Federation,Rep. of Korea,2711,7.47,6.89
2021,Import,Russian Federation,Latvia,2711,0.55,0.86
2021,Import,Russian Federation,Lithuania,2711,0.0,0.0
2021,Import,Russian Federation,"Other Asia, nes",2711,0.0,0.0
2021,Import,Russian Federation,Netherlands,2711,24.8,14.89
2021,Import,Russian Federation,Philippines,2711,0.01,0.0
2021,Import,Russian Federation,Poland,2711,0.12,0.09
2021,Import,Russian Federation,Spain,2711,0.0,0.0
2021,Import,Russian Federation,Switzerland,2711,0.0,0.0
2021,Import,Russian Federation,Tajikistan,2711,0.0,0.0
2021,Import,Russian Federation,Ukraine,2711,0.28,0.43
2021,Import,Russian Federation,United Kingdom,2711,0.0,0.0
2021,Import,Russian Federation,USA,2711,0.04,0.0
2021,Import,Russian Federation,"Areas, nes",2711,0.37,0.61
2012,Export,Russian Federation,World,2711,68834.58,0.0
2012,Export,Russian Federation,Albania,2711,4.98,7.32
2012,Export,Russian Federation,Armenia,2711,0.23,0.27
2012,Export,Russian Federation,Bulgaria,2711,29.17,43.25
2012,Export,Russian Federation,Belarus,2711,145.98,298.06
2012,Export,Russian Federation,China,2711,89.59,392.29
2012,Export,Russian Federation,Cyprus,2711,3.65,4.91
2012,Export,Russian Federation,Estonia,2711,0.51,0.44
2012,Export,Russian Federation,Finland,2711,155.4,193.34
2012,Export,Russian Federation,Georgia,2711,3.15,4.09
2012,Export,Russian Federation,Hungary,2711,116.15,156.27
2012,Export,Russian Federation,Italy,2711,5.85,9.1
2012,Export,Russian Federation,Japan,2711,4133.65,7304.32
2012,Export,Russian Federation,Kazakhstan,2711,1.49,2.94
2012,Export,Russian Federation,Rep. of Korea,2711,454.14,1925.98
2012,Export,Russian Federation,Kyrgyzstan,2711,1.88,4.47
2012,Export,Russian Federation,Lebanon,2711,1.6,2.84
2012,Export,Russian Federation,Latvia,2711,52.36,72.63
2012,Export,Russian Federation,Lithuania,2711,41.33,55.84
2012,Export,Russian Federation,Mongolia,2711,6.88,7.57
2012,Export,Russian Federation,Rep. of Moldova,2711,17.87,24.24
2012,Export,Russian Federation,Morocco,2711,2.9,3.79
2012,Export,Russian Federation,Netherlands,2711,23.05,33.27
2012,Export,Russian Federation,Poland,2711,766.98,1074.8
2012,Export,Russian Federation,Romania,2711,32.25,43.25
2012,Export,Russian Federation,Serbia,2711,2.0,2.75
2012,Export,Russian Federation,Slovakia,2711,45.28,59.43
2012,Export,Russian Federation,Sweden,2711,68.82,82.13
2012,Export,Russian Federation,Switzerland,2711,10.68,12.77
2012,Export,Russian Federation,Türkiye,2711,287.69,382.45
2012,Export,Russian Federation,Turkmenistan,2711,0.0,0.0
2012,Export,Russian Federation,Ukraine,2711,75.78,101.71
2012,Export,Russian Federation,"Areas, nes",2711,62253.3,0.0
2013,Export,Russian Federation,World,2711,74639.15,149763.21
2013,Export,Russian Federation,Belgium,2711,2.67,4.05
2013,Export,Russian Federation,Bulgaria,2711,25.95,43.15
2013,Export,Russian Federation,Belarus,2711,150.66,324.78
2013,Export,Russian Federation,China,2711,8.36,65.16
2013,Export,Russian Federation,Cyprus,2711,11.99,20.28
2013,Export,Russian Federation,Finland,2711,148.88,214.89
2013,Export,Russian Federation,France,2711,6.25,9.68
2013,Export,Russian Federation,Georgia,2711,3.49,4.93
2013,Export,Russian Federation,Germany,2711,1.08,1.69
2013,Export,Russian Federation,Hungary,2711,124.7,196.36
2013,Export,Russian Federation,Italy,2711,50.1,83.98
2013,Export,Russian Federation,Japan,2711,5055.44,9459.83
2013,Export,Russian Federation,Kazakhstan,2711,0.6,0.25
2013,Export,Russian Federation,Dem. People's Rep. of Korea,2711,0.0,0.0
2013,Export,Russian Federation,Rep. of Korea,2711,438.05,2248.9
2013,Export,Russian Federation,Kyrgyzstan,2711,2.12,5.38
2013,Export,Russian Federation,Latvia,2711,49.77,81.33
2013,Export,Russian Federation,Lithuania,2711,29.11,46.0
2013,Export,Russian Federation,Malta,2711,1.03,2.48
2013,Export,Russian Federation,"Other Asia, nes",2711,6.09,65.0
2013,Export,Russian Federation,Mongolia,2711,8.13,10.23
2013,Export,Russian Federation,Rep. of Moldova,2711,9.76,16.26
2013,Export,Russian Federation,Morocco,2711,0.73,1.41
2013,Export,Russian Federation,Netherlands,2711,29.46,52.05
2013,Export,Russian Federation,Norway,2711,7.55,10.73
2013,Export,Russian Federation,Poland,2711,569.31,958.41
2013,Export,Russian Federation,Romania,2711,45.38,74.76
2013,Export,Russian Federation,Serbia,2711,0.88,1.28
2013,Export,Russian Federation,Slovakia,2711,40.21,67.11
2013,Export,Russian Federation,Spain,2711,3.87,5.21
2013,Export,Russian Federation,Sweden,2711,61.56,90.34
2013,Export,Russian Federation,Switzerland,2711,0.27,0.37
2013,Export,Russian Federation,Tajikistan,2711,7.51,14.34
2013,Export,Russian Federation,Tunisia,2711,9.15,16.23
2013,Export,Russian Federation,Türkiye,2711,398.05,626.25
2013,Export,Russian Federation,Turkmenistan,2711,0.0,0.0
2013,Export,Russian Federation,Ukraine,2711,98.67,156.51
2013,Export,Russian Federation,Uzbekistan,2711,0.0,0.0
2013,Export,Russian Federation,"Areas, nes",2711,67232.3,134783.58
2014,Export,Russian Federation,World,2711,62647.85,98523.01
2014,Export,Russian Federation,Albania,2711,2.47,3.43
2014,Export,Russian Federation,Belgium,2711,26.89,41.59
2014,Export,Russian Federation,Bulgaria,2711,37.43,73.78
2014,Export,Russian Federation,Belarus,2711,189.17,410.71
2014,Export,Russian Federation,China,2711,19.37,132.95
2014,Export,Russian Federation,Cyprus,2711,0.03,0.05
2014,Export,Russian Federation,Denmark,2711,1.05,1.76
2014,Export,Russian Federation,Estonia,2711,0.2,0.37
2014,Export,Russian Federation,Finland,2711,237.3,333.08
2014,Export,Russian Federation,France,2711,38.64,49.47
2014,Export,Russian Federation,Georgia,2711,3.2,4.43
2014,Export,Russian Federation,Germany,2711,61.08,85.03
2014,Export,Russian Federation,Greece,2711,1.23,1.66
2014,Export,Russian Federation,Hungary,2711,120.89,187.5
2014,Export,Russian Federation,Italy,2711,44.65,68.51
2014,Export,Russian Federation,Japan,2711,4493.86,7454.23
2014,Export,Russian Federation,Kazakhstan,2711,0.53,0.36
2014,Export,Russian Federation,Dem. People's Rep. of Korea,2711,0.02,0.04
2014,Export,Russian Federation,Rep. of Korea,2711,672.11,1482.89
2014,Export,Russian Federation,Kyrgyzstan,2711,2.95,6.92
2014,Export,Russian Federation,Lebanon,2711,1.55,2.14
2014,Export,Russian Federation,Latvia,2711,55.49,83.13
2014,Export,Russian Federation,Liberia,2711,0.01,0.01
2014,Export,Russian Federation,Lithuania,2711,29.55,46.05
2014,Export,Russian Federation,"Other Asia, nes",2711,46.5,65.31
2014,Export,Russian Federation,Mongolia,2711,8.35,10.14
2014,Export,Russian Federation,Rep. of Moldova,2711,17.62,27.17
2014,Export,Russian Federation,Morocco,2711,2.15,3.89
2014,Export,Russian Federation,Netherlands,2711,33.61,49.61
2014,Export,Russian Federation,Norway,2711,30.27,37.66
2014,Export,Russian Federation,Poland,2711,564.29,865.62
2014,Export,Russian Federation,Portugal,2711,7.15,10.03
2014,Export,Russian Federation,Romania,2711,18.14,28.43
2014,Export,Russian Federation,Slovakia,2711,21.21,31.04
2014,Export,Russian Federation,Spain,2711,0.08,0.11
2014,Export,Russian Federation,South Sudan,2711,0.37,0.53
2014,Export,Russian Federation,Sweden,2711,71.92,107.85
2014,Export,Russian Federation,Tajikistan,2711,13.02,23.63
2014,Export,Russian Federation,Thailand,2711,9.23,64.98
2014,Export,Russian Federation,Tunisia,2711,15.04,25.81
2014,Export,Russian Federation,Türkiye,2711,314.84,498.04
2014,Export,Russian Federation,Ukraine,2711,136.4,195.95
2014,Export,Russian Federation,North Macedonia,2711,0.59,0.99
2014,Export,Russian Federation,Egypt,2711,10.55,17.47
2014,Export,Russian Federation,United Kingdom,2711,46.51,62.88
2014,Export,Russian Federation,USA,2711,0.0,0.0
2014,Export,Russian Federation,Uzbekistan,2711,0.01,0.0
2014,Export,Russian Federation,"Areas, nes",2711,55240.33,85925.76
2015,Export,Russian Federation,World,2711,47517.7,99025.86
2015,Export,Russian Federation,Afghanistan,2711,1.84,5.11
2015,Export,Russian Federation,Albania,2711,0.87,3.25
2015,Export,Russian Federation,Armenia,2711,0.16,0.42
2015,Export,Russian Federation,Belgium,2711,24.26,80.91
2015,Export,Russian Federation,Bulgaria,2711,10.01,55.4
2015,Export,Russian Federation,Belarus,2711,91.72,340.74
2015,Export,Russian Federation,China,2711,7.93,73.93
2015,Export,Russian Federation,Czechia,2711,0.02,0.07
2015,Export,Russian Federation,Estonia,2711,0.46,1.79
2015,Export,Russian Federation,Finland,2711,105.93,342.5
2015,Export,Russian Federation,France,2711,6.21,18.93
2015,Export,Russian Federation,Georgia,2711,3.63,8.42
2015,Export,Russian Federation,Germany,2711,24.48,72.2
2015,Export,Russian Federation,Greece,2711,1.7,6.5
2015,Export,Russian Federation,Hungary,2711,48.15,173.03
2015,Export,Russian Federation,Italy,2711,6.62,20.97
2015,Export,Russian Federation,Japan,2711,3556.61,7322.16
2015,Export,Russian Federation,Kazakhstan,2711,0.21,0.38
